Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Agents\AI.Agents.csproj,File,AI\AI.Agents\AI.Agents.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Agents.UnitTests\AI.Agents.UnitTests.csproj,File,AI\AI.Agents.UnitTests\AI.Agents.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AI\AI.Common\AI.Common.csproj,File,AI\AI.Common\AI.Common.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 9.0.11,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 9.0.11  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Common\AI.Common.csproj,File,AI\AI.Common\AI.Common.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AI\AI.Common\AI.Common.csproj,File,AI\AI.Common\ChatMessageContentHelper.cs,38,3,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"var match = System.Text.RegularExpressions.Regex.Match(  				message.Content ?? string.Empty,  				@""<think>(.*?)</think>"",  				System.Text.RegularExpressions.RegexOptions.Singleline | System.Text.RegularExpressions.RegexOptions.IgnoreCase,  				TimeSpan.FromMinutes(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AI\AI.Common\AI.Common.csproj,File,AI\AI.Common\ChatMessageContentHelper.cs,18,3,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"var text = System.Text.RegularExpressions.Regex.Replace(  				message,  				@""<think>.*?</think>"",  				string.Empty,  				System.Text.RegularExpressions.RegexOptions.Singleline | System.Text.RegularExpressions.RegexOptions.IgnoreCase  			, TimeSpan.FromMinutes(1));"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Functions\AI.Functions.csproj,File,AI\AI.Functions\AI.Functions.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions\AI.Functions.csproj,File,AI\AI.Functions\OnlineSearch\GoogleSearchService.cs,135,5,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions\AI.Functions.csproj,File,AI\AI.Functions\OnlineSearch\GoogleSearchService.cs,131,4,T:System.Uri,,,,,var encodedUrl = Uri.EscapeDataString(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions\AI.Functions.csproj,File,AI\AI.Functions\OnlineSearch\GoogleSearchService.cs,67,4,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<GoogleSearchApiResult>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions\AI.Functions.csproj,File,AI\AI.Functions\OnlineSearch\GoogleSearchService.cs,55,4,T:System.Uri,,,,,"var url = $""{_context.BackendGoogleSearchUrl}{Uri.EscapeDataString(request.Query.Trim())}"";"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,196,3,T:System.Uri,,,,,"var httpClient = CreateHttpClient(req => new HttpResponseMessage(HttpStatusCode.NotFound), new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,196,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = CreateHttpClient(req => new HttpResponseMessage(HttpStatusCode.NotFound), new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,152,3,T:System.Uri,,,,,"var httpClient = CreateHttpClient(req =>  			{  				if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}    				// For fetch calls return 404 so content will be null  				return new HttpResponseMessage(HttpStatusCode.NotFound);  			}, new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,152,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = CreateHttpClient(req =>  			{  				if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}    				// For fetch calls return 404 so content will be null  				return new HttpResponseMessage(HttpStatusCode.NotFound);  			}, new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,156,5,T:System.Net.Http.HttpContent,,,,,"return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,154,4,T:System.Uri,,,,,"if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,154,4,P:System.Uri.AbsolutePath,,,,,"if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,99,3,T:System.Uri,,,,,"var httpClient = CreateHttpClient(req =>  			{  				// Distinguish between search and proxy fetch by path  				if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}    				if (req.RequestUri!.AbsolutePath.Contains(""proxy/fetch""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(pageContent, Encoding.UTF8, ""text/html"")  					};  				}    				return new HttpResponseMessage(HttpStatusCode.NotFound);  			}, new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,99,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = CreateHttpClient(req =>  			{  				// Distinguish between search and proxy fetch by path  				if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}    				if (req.RequestUri!.AbsolutePath.Contains(""proxy/fetch""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(pageContent, Encoding.UTF8, ""text/html"")  					};  				}    				return new HttpResponseMessage(HttpStatusCode.NotFound);  			}, new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,112,5,T:System.Net.Http.HttpContent,,,,,"return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(pageContent, Encoding.UTF8, ""text/html"")  					};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,110,4,T:System.Uri,,,,,"if (req.RequestUri!.AbsolutePath.Contains(""proxy/fetch""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(pageContent, Encoding.UTF8, ""text/html"")  					};  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,110,4,P:System.Uri.AbsolutePath,,,,,"if (req.RequestUri!.AbsolutePath.Contains(""proxy/fetch""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(pageContent, Encoding.UTF8, ""text/html"")  					};  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,104,5,T:System.Net.Http.HttpContent,,,,,"return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,102,4,T:System.Uri,,,,,"if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,102,4,P:System.Uri.AbsolutePath,,,,,"if (req.RequestUri!.AbsolutePath.Contains(""google-search""))  				{  					return new HttpResponseMessage(HttpStatusCode.OK)  					{  						Content = new StringContent(searchJson, Encoding.UTF8, ""application/json"")  					};  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,64,3,T:System.Uri,,,,,"var httpClient = CreateHttpClient(req =>  			{  				return new HttpResponseMessage(HttpStatusCode.OK)  				{  					Content = new StringContent(json, Encoding.UTF8, ""application/json"")  				};  			}, new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,64,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = CreateHttpClient(req =>  			{  				return new HttpResponseMessage(HttpStatusCode.OK)  				{  					Content = new StringContent(json, Encoding.UTF8, ""application/json"")  				};  			}, new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,66,4,T:System.Net.Http.HttpContent,,,,,"return new HttpResponseMessage(HttpStatusCode.OK)  				{  					Content = new StringContent(json, Encoding.UTF8, ""application/json"")  				};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,46,3,T:System.Uri,,,,,"var httpClient = CreateHttpClient(req => new HttpResponseMessage(HttpStatusCode.InternalServerError), new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,46,3,M:System.Uri.#ctor(System.String),,,,,"var httpClient = CreateHttpClient(req => new HttpResponseMessage(HttpStatusCode.InternalServerError), new Uri(""http://localhost""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,11,2,T:System.Uri,,,,,"private static HttpClient CreateHttpClient(Func<HttpRequestMessage, HttpResponseMessage> responder, Uri? baseAddress = null)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Functions.UnitTests\AI.Functions.UnitTests.csproj,File,AI\AI.Functions.UnitTests\GoogleSearchServiceTests.cs,21,4,T:System.Uri,,,,,client.BaseAddress = baseAddress;
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\AI.Server.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\ServerChatClient.cs,144,4,P:System.Uri.AbsolutePath,,,,,var fileName = Path.GetFileName(uri.AbsolutePath);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\ServerChatClient.cs,143,4,T:System.Uri,,,,,var uri = new Uri(modelUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\ServerChatClient.cs,143,4,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(modelUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\ServerChatClient.cs,33,4,T:System.Net.Http.HttpContent,,,,,await using var responseStream = await response.Content.ReadAsStreamAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\ServerChatClient.cs,33,4,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,await using var responseStream = await response.Content.ReadAsStreamAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AI\AI.Server\AI.Server.csproj,File,AI\AI.Server\ServerChatClient.cs,31,4,T:System.Net.Http.HttpContent,,,,,var contentLength = response.Content.Headers.ContentLength;
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AI\AI.Server.UnitTests\AI.Server.UnitTests.csproj,File,AI\AI.Server.UnitTests\AI.Server.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Tools\AnonymisePDF\AnonymisePDF.csproj,File,Tools\AnonymisePDF\AnonymisePDF.csproj,,,itext.pdfsweep 5.0.4,,,,,"itext.pdfsweep, 5.0.4  Recommendation:  No supported version found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Tools\AnonymisePDF\AnonymisePDF.csproj,File,Tools\AnonymisePDF\AnonymisePDF.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Tools\AnonymisePDF\AnonymisePDF.csproj,File,Tools\AnonymisePDF\AnonymisePDF.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.11,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Tools\AnonymisePDF\AnonymisePDF.csproj,File,Tools\AnonymisePDF\AnonymisePDF.csproj,,,,,,,,Current target framework: net481 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Tools\AnonymisePDF.UnitTests\AnonymisePDF.UnitTests.csproj,File,Tools\AnonymisePDF.UnitTests\AnonymisePDF.UnitTests.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Tools\AnonymisePDF.UnitTests\AnonymisePDF.UnitTests.csproj,File,Tools\AnonymisePDF.UnitTests\AnonymisePDF.UnitTests.csproj,,,,,,,,Current target framework: net481 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Configuration\Configuration.csproj,File,Configuration\Configuration.csproj,,,Microsoft.Extensions.Logging.Abstractions 9.0.11,,,,,"Microsoft.Extensions.Logging.Abstractions, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Configuration\Configuration.csproj,File,Configuration\Configuration.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\Configuration.UnitTests.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\Configuration.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,125,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""CONFIGURATIONFILE_PATH"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,78,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""GHOSTFOLIO_URL"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,68,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""GHOSTFOLIO_URL"", ""http://example.com/"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,61,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""GHOSTFOLIO_ACCESTOKEN"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,51,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""GHOSTFOLIO_ACCESTOKEN"", ""some_token"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,44,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""FILEIMPORTER_PATH"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,34,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""FILEIMPORTER_PATH"", ""some_path"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,15,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""CONFIGURATIONFILE_PATH"", configFile);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Configuration.UnitTests\Configuration.UnitTests.csproj,File,Configuration.UnitTests\ApplicationSettingsTests.cs,15,3,"M:System.Environment.SetEnvironmentVariable(System.String,System.String)",,,,,"Environment.SetEnvironmentVariable(""CONFIGURATIONFILE_PATH"", configFile);"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Cryptocurrency\Cryptocurrency.csproj,File,Cryptocurrency\Cryptocurrency.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,File,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,File,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,,,System.Net.Http 4.3.4,,,,,"System.Net.Http, 4.3.4  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,File,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,,,System.Text.RegularExpressions 4.3.1,,,,,"System.Text.RegularExpressions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,File,Cryptocurrency.UnitTests\Cryptocurrency.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Database\Database.csproj,File,Database\Database.csproj,,,Microsoft.EntityFrameworkCore.Proxies 9.0.11,,,,,"Microsoft.EntityFrameworkCore.Proxies, 9.0.11  Recommendation:  Remove Microsoft.EntityFrameworkCore.Proxies, and replace with new package Microsoft.EntityFrameworkCore.Proxies 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Database\Database.csproj,File,Database\Database.csproj,,,Microsoft.EntityFrameworkCore.Sqlite 9.0.11,,,,,"Microsoft.EntityFrameworkCore.Sqlite, 9.0.11  Recommendation:  Remove Microsoft.EntityFrameworkCore.Sqlite, and replace with new package Microsoft.EntityFrameworkCore.Sqlite 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Database\Database.csproj,File,Database\Database.csproj,,,Microsoft.EntityFrameworkCore.Tools 9.0.11,,,,,"Microsoft.EntityFrameworkCore.Tools, 9.0.11  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Database\Database.csproj,File,Database\Database.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Database.UnitTests\Database.UnitTests.csproj,File,Database.UnitTests\Database.UnitTests.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Database.UnitTests\Database.UnitTests.csproj,File,Database.UnitTests\Database.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,ExternalDataProvider\ExternalDataProvider.csproj,File,ExternalDataProvider\ExternalDataProvider.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,ExternalDataProvider\ExternalDataProvider.csproj,File,ExternalDataProvider\ExternalDataProvider.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ExternalDataProvider\ExternalDataProvider.csproj,File,ExternalDataProvider\CoinGecko\CoinGeckoRepository.cs,150,3,M:System.TimeSpan.FromDays(System.Int32),,,,,"memoryCache.Set(DataSource, list, TimeSpan.FromDays(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ExternalDataProvider\ExternalDataProvider.csproj,File,ExternalDataProvider\RetryPolicyHelper.cs,32,7,M:System.TimeSpan.FromSeconds(System.Int64),,,,,return TimeSpan.FromSeconds(30);
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,ExternalDataProvider.UnitTests\ExternalDataProvider.UnitTests.csproj,File,ExternalDataProvider.UnitTests\ExternalDataProvider.UnitTests.csproj,,,Microsoft.EntityFrameworkCore.InMemory 9.0.11,,,,,"Microsoft.EntityFrameworkCore.InMemory, 9.0.11  Recommendation:  Remove Microsoft.EntityFrameworkCore.InMemory, and replace with new package Microsoft.EntityFrameworkCore.InMemory 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,ExternalDataProvider.UnitTests\ExternalDataProvider.UnitTests.csproj,File,ExternalDataProvider.UnitTests\ExternalDataProvider.UnitTests.csproj,,,Microsoft.Extensions.Logging 9.0.11,,,,,"Microsoft.Extensions.Logging, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,ExternalDataProvider.UnitTests\ExternalDataProvider.UnitTests.csproj,File,ExternalDataProvider.UnitTests\ExternalDataProvider.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
